ccode1,stateabb1,ccode2,stateabb2,year,defense,neutrality,nonaggression,entente
2,USA,70,MEX,1959,1,0,1,1
2,USA,70,MEX,1960,1,0,1,1
2,USA,70,MEX,1961,1,0,1,1
2,USA,70,MEX,1962,1,0,1,1
2,USA,70,MEX,1963,1,0,1,1
2,USA,70,MEX,1964,1,0,1,1
2,USA,70,MEX,1965,1,0,1,1
2,USA,70,MEX,1966,1,0,1,1
2,USA,70,MEX,1967,1,0,1,1
2,USA,70,MEX,1968,1,0,1,1
2,USA,70,MEX,1969,1,0,1,1
2,USA,70,MEX,1970,1,0,1,1
2,USA,70,MEX,1971,1,0,1,1
2,USA,70,MEX,1972,1,0,1,1
2,USA,70,MEX,1973,1,0,1,1
2,USA,70,MEX,1974,1,0,1,1
2,USA,70,MEX,1975,1,0,1,1
2,USA,70,MEX,1976,1,0,1,1
2,USA,70,MEX,1977,1,0,1,1
2,USA,70,MEX,1978,1,0,1,1
2,USA,70,MEX,1979,1,0,1,1
2,USA,70,MEX,1980,1,0,1,1
2,USA,70,MEX,1981,1,0,1,1
2,USA,70,MEX,1982,1,0,1,1
2,USA,70,MEX,1983,1,0,1,1
2,USA,70,MEX,1984,1,0,1,1
2,USA,70,MEX,1985,1,0,1,1
2,USA,70,MEX,1986,1,0,1,1
2,USA,70,MEX,1987,1,0,1,1
2,USA,70,MEX,1988,1,0,1,1
2,USA,70,MEX,1989,1,0,1,1
2,USA,70,MEX,1990,1,0,1,1
2,USA,70,MEX,1991,1,0,1,1
2,USA,70,MEX,1992,1,0,1,1
2,USA,70,MEX,1993,1,0,1,1
2,USA,70,MEX,1994,1,0,1,1
2,USA,70,MEX,1995,1,0,1,1
2,USA,70,MEX,1996,1,0,1,1
2,USA,70,MEX,1997,1,0,1,1
2,USA,70,MEX,1998,1,0,1,1
2,USA,70,MEX,1999,1,0,1,1
2,USA,70,MEX,2000,1,0,1,1
2,USA,70,MEX,2001,1,0,1,1
2,USA,70,MEX,2002,1,0,1,1
2,USA,70,MEX,2003,1,0,1,1
2,USA,70,MEX,2004,1,0,1,1
2,USA,70,MEX,2005,1,0,1,1
2,USA,70,MEX,2006,1,0,1,1
2,USA,70,MEX,2007,1,0,1,1
2,USA,70,MEX,2008,1,0,1,1
2,USA,70,MEX,2009,1,0,1,1
2,USA,70,MEX,2010,1,0,1,1
2,USA,70,MEX,2011,1,0,1,1
2,USA,70,MEX,2012,1,0,1,1
2,USA,80,BLZ,1991,1,0,1,1
2,USA,80,BLZ,1992,1,0,1,1
2,USA,80,BLZ,1993,1,0,1,1
2,USA,80,BLZ,1994,1,0,1,1
2,USA,80,BLZ,1995,1,0,1,1
2,USA,80,BLZ,1996,1,0,1,1
2,USA,80,BLZ,1997,1,0,1,1
2,USA,80,BLZ,1998,1,0,1,1
2,USA,80,BLZ,1999,1,0,1,1
2,USA,80,BLZ,2000,1,0,1,1
2,USA,80,BLZ,2001,1,0,1,1
2,USA,80,BLZ,2002,1,0,1,1
2,USA,80,BLZ,2003,1,0,1,1
2,USA,80,BLZ,2004,1,0,1,1
2,USA,80,BLZ,2005,1,0,1,1
2,USA,80,BLZ,2006,1,0,1,1
2,USA,80,BLZ,2007,1,0,1,1
2,USA,80,BLZ,2008,1,0,1,1
2,USA,80,BLZ,2009,1,0,1,1
2,USA,80,BLZ,2010,1,0,1,1
2,USA,80,BLZ,2011,1,0,1,1
2,USA,80,BLZ,2012,1,0,1,1
2,USA,90,GUA,1936,0,0,0,1
2,USA,90,GUA,1937,0,0,0,1
2,USA,90,GUA,1938,0,0,0,1
2,USA,90,GUA,1939,0,0,0,1
2,USA,90,GUA,1940,0,0,0,1
2,USA,90,GUA,1941,0,0,0,1
2,USA,90,GUA,1942,0,0,0,1
2,USA,90,GUA,1943,0,0,0,1
2,USA,90,GUA,1944,0,0,0,1
2,USA,90,GUA,1945,1,0,0,1
2,USA,90,GUA,1946,1,0,0,1
2,USA,90,GUA,1947,1,0,1,1
2,USA,90,GUA,1948,1,0,1,1
2,USA,90,GUA,1949,1,0,1,1
2,USA,90,GUA,1950,1,0,1,1
2,USA,90,GUA,1951,1,0,1,1
2,USA,90,GUA,1952,1,0,1,1
2,USA,90,GUA,1953,1,0,1,1
2,USA,90,GUA,1954,1,0,1,1
2,USA,90,GUA,1955,1,0,1,1
2,USA,90,GUA,1956,1,0,1,1
2,USA,90,GUA,1957,1,0,1,1
2,USA,90,GUA,1958,1,0,1,1
2,USA,90,GUA,1959,1,0,1,1
2,USA,90,GUA,1960,1,0,1,1
2,USA,90,GUA,1961,1,0,1,1
2,USA,90,GUA,1962,1,0,1,1
2,USA,90,GUA,1963,1,0,1,1
2,USA,90,GUA,1964,1,0,1,1
2,USA,90,GUA,1965,1,0,1,1
2,USA,90,GUA,1966,1,0,1,1
2,USA,90,GUA,1967,1,0,1,1
2,USA,90,GUA,1968,1,0,1,1
2,USA,90,GUA,1969,1,0,1,1
2,USA,90,GUA,1970,1,0,1,1
2,USA,90,GUA,1971,1,0,1,1
2,USA,90,GUA,1972,1,0,1,1
2,USA,90,GUA,1973,1,0,1,1
2,USA,90,GUA,1974,1,0,1,1
2,USA,90,GUA,1975,1,0,1,1
2,USA,90,GUA,1976,1,0,1,1
2,USA,90,GUA,1977,1,0,1,1
2,USA,90,GUA,1978,1,0,1,1
2,USA,90,GUA,1979,1,0,1,1
2,USA,90,GUA,1980,1,0,1,1
2,USA,90,GUA,1981,1,0,1,1
2,USA,90,GUA,1982,1,0,1,1
2,USA,90,GUA,1983,1,0,1,1
2,USA,90,GUA,1984,1,0,1,1
2,USA,90,GUA,1985,1,0,1,1
2,USA,90,GUA,1986,1,0,1,1
2,USA,90,GUA,1987,1,0,1,1
2,USA,90,GUA,1988,1,0,1,1
2,USA,90,GUA,1989,1,0,1,1
2,USA,90,GUA,1990,1,0,1,1
2,USA,90,GUA,1991,1,0,1,1
2,USA,90,GUA,1992,1,0,1,1
2,USA,90,GUA,1993,1,0,1,1
2,USA,90,GUA,1994,1,0,1,1
2,USA,90,GUA,1995,1,0,1,1
2,USA,90,GUA,1996,1,0,1,1
2,USA,90,GUA,1997,1,0,1,1
2,USA,90,GUA,1998,1,0,1,1
2,USA,90,GUA,1999,1,0,1,1
2,USA,90,GUA,2000,1,0,1,1
2,USA,90,GUA,2001,1,0,1,1
2,USA,90,GUA,2002,1,0,1,1
2,USA,90,GUA,2003,1,0,1,1
2,USA,90,GUA,2004,1,0,1,1
2,USA,90,GUA,2005,1,0,1,1
2,USA,90,GUA,2006,1,0,1,1
2,USA,90,GUA,2007,1,0,1,1
2,USA,90,GUA,2008,1,0,1,1
2,USA,90,GUA,2009,1,0,1,1
2,USA,90,GUA,2010,1,0,1,1
2,USA,90,GUA,2011,1,0,1,1
2,USA,90,GUA,2012,1,0,1,1
2,USA,91,HON,1936,0,0,0,1
2,USA,91,HON,1937,0,0,0,1
2,USA,91,HON,1938,0,0,0,1
2,USA,91,HON,1939,0,0,0,1
2,USA,91,HON,1940,0,0,0,1
2,USA,91,HON,1941,0,0,0,1
2,USA,91,HON,1942,0,0,0,1
2,USA,91,HON,1943,0,0,0,1
2,USA,91,HON,1944,0,0,0,1
2,USA,91,HON,1945,1,0,0,1
2,USA,91,HON,1946,1,0,0,1
2,USA,91,HON,1947,1,0,1,1
2,USA,91,HON,1948,1,0,1,1
2,USA,91,HON,1949,1,0,1,1
2,USA,91,HON,1950,1,0,1,1
2,USA,91,HON,1951,1,0,1,1
2,USA,91,HON,1952,1,0,1,1
2,USA,91,HON,1953,1,0,1,1
2,USA,91,HON,1954,1,0,1,1
2,USA,91,HON,1955,1,0,1,1
2,USA,91,HON,1956,1,0,1,1
2,USA,91,HON,1957,1,0,1,1
2,USA,91,HON,1958,1,0,1,1
2,USA,91,HON,1959,1,0,1,1
2,USA,91,HON,1960,1,0,1,1
2,USA,91,HON,1961,1,0,1,1
2,USA,91,HON,1962,1,0,1,1
2,USA,91,HON,1963,1,0,1,1
2,USA,91,HON,1964,1,0,1,1
2,USA,91,HON,1965,1,0,1,1
2,USA,91,HON,1966,1,0,1,1
2,USA,91,HON,1967,1,0,1,1
2,USA,91,HON,1968,1,0,1,1
2,USA,91,HON,1969,1,0,1,1
2,USA,91,HON,1970,1,0,1,1
2,USA,91,HON,1971,1,0,1,1
2,USA,91,HON,1972,1,0,1,1
2,USA,91,HON,1973,1,0,1,1
2,USA,91,HON,1974,1,0,1,1
2,USA,91,HON,1975,1,0,1,1
2,USA,91,HON,1976,1,0,1,1
2,USA,91,HON,1977,1,0,1,1
2,USA,91,HON,1978,1,0,1,1
2,USA,91,HON,1979,1,0,1,1
2,USA,91,HON,1980,1,0,1,1
2,USA,91,HON,1981,1,0,1,1
2,USA,91,HON,1982,1,0,1,1
2,USA,91,HON,1983,1,0,1,1
2,USA,91,HON,1984,1,0,1,1
2,USA,91,HON,1985,1,0,1,1
2,USA,91,HON,1986,1,0,1,1
2,USA,91,HON,1987,1,0,1,1
2,USA,91,HON,1988,1,0,1,1
2,USA,91,HON,1989,1,0,1,1
2,USA,91,HON,1990,1,0,1,1
2,USA,91,HON,1991,1,0,1,1
2,USA,91,HON,1992,1,0,1,1
2,USA,91,HON,1993,1,0,1,1
2,USA,91,HON,1994,1,0,1,1
2,USA,91,HON,1995,1,0,1,1
2,USA,91,HON,1996,1,0,1,1
2,USA,91,HON,1997,1,0,1,1
2,USA,91,HON,1998,1,0,1,1
2,USA,91,HON,1999,1,0,1,1
2,USA,91,HON,2000,1,0,1,1
2,USA,91,HON,2001,1,0,1,1
2,USA,91,HON,2002,1,0,1,1
2,USA,91,HON,2003,1,0,1,1
2,USA,91,HON,2004,1,0,1,1
2,USA,91,HON,2005,1,0,1,1
2,USA,91,HON,2006,1,0,1,1
2,USA,91,HON,2007,1,0,1,1
2,USA,91,HON,2008,1,0,1,1
2,USA,91,HON,2009,1,0,1,1
2,USA,91,HON,2010,1,0,1,1
2,USA,91,HON,2011,1,0,1,1
2,USA,91,HON,2012,1,0,1,1
2,USA,92,SAL,1936,0,0,0,1
2,USA,92,SAL,1937,0,0,0,1
2,USA,92,SAL,1938,0,0,0,1
2,USA,92,SAL,1939,0,0,0,1
2,USA,92,SAL,1940,0,0,0,1
2,USA,92,SAL,1941,0,0,0,1
2,USA,92,SAL,1942,0,0,0,1
2,USA,92,SAL,1943,0,0,0,1
2,USA,92,SAL,1944,0,0,0,1
2,USA,92,SAL,1945,0,0,0,1
2,USA,92,SAL,1947,1,0,1,1
2,USA,92,SAL,1948,1,0,1,1
2,USA,92,SAL,1949,1,0,1,1
2,USA,92,SAL,1950,1,0,1,1
2,USA,92,SAL,1951,1,0,1,1
2,USA,92,SAL,1952,1,0,1,1
2,USA,92,SAL,1953,1,0,1,1
2,USA,92,SAL,1954,1,0,1,1
2,USA,92,SAL,1955,1,0,1,1
2,USA,92,SAL,1956,1,0,1,1
2,USA,92,SAL,1957,1,0,1,1
2,USA,92,SAL,1958,1,0,1,1
2,USA,92,SAL,1959,1,0,1,1
2,USA,92,SAL,1960,1,0,1,1
2,USA,92,SAL,1961,1,0,1,1
2,USA,92,SAL,1962,1,0,1,1
2,USA,92,SAL,1963,1,0,1,1
2,USA,92,SAL,1964,1,0,1,1
2,USA,92,SAL,1965,1,0,1,1
2,USA,92,SAL,1966,1,0,1,1
2,USA,92,SAL,1967,1,0,1,1
2,USA,92,SAL,1968,1,0,1,1
2,USA,92,SAL,1969,1,0,1,1
2,USA,92,SAL,1970,1,0,1,1
2,USA,92,SAL,1971,1,0,1,1
2,USA,92,SAL,1972,1,0,1,1
2,USA,92,SAL,1973,1,0,1,1
2,USA,92,SAL,1974,1,0,1,1
2,USA,92,SAL,1975,1,0,1,1
2,USA,92,SAL,1976,1,0,1,1
2,USA,92,SAL,1977,1,0,1,1
2,USA,92,SAL,1978,1,0,1,1
2,USA,92,SAL,1979,1,0,1,1
2,USA,92,SAL,1980,1,0,1,1
2,USA,92,SAL,1981,1,0,1,1
2,USA,92,SAL,1982,1,0,1,1
2,USA,92,SAL,1983,1,0,1,1
2,USA,92,SAL,1984,1,0,1,1
2,USA,92,SAL,1985,1,0,1,1
2,USA,92,SAL,1986,1,0,1,1
2,USA,92,SAL,1987,1,0,1,1
2,USA,92,SAL,1988,1,0,1,1
2,USA,92,SAL,1989,1,0,1,1
2,USA,92,SAL,1990,1,0,1,1
2,USA,92,SAL,1991,1,0,1,1
2,USA,92,SAL,1992,1,0,1,1
2,USA,92,SAL,1993,1,0,1,1
2,USA,92,SAL,1994,1,0,1,1
2,USA,92,SAL,1995,1,0,1,1
2,USA,92,SAL,1996,1,0,1,1
2,USA,92,SAL,1997,1,0,1,1
2,USA,92,SAL,1998,1,0,1,1
2,USA,92,SAL,1999,1,0,1,1
2,USA,92,SAL,2000,1,0,1,1
2,USA,92,SAL,2001,1,0,1,1
2,USA,92,SAL,2002,1,0,1,1
2,USA,92,SAL,2003,1,0,1,1
2,USA,92,SAL,2004,1,0,1,1
2,USA,92,SAL,2005,1,0,1,1
2,USA,92,SAL,2006,1,0,1,1
2,USA,92,SAL,2007,1,0,1,1
2,USA,92,SAL,2008,1,0,1,1
2,USA,92,SAL,2009,1,0,1,1
2,USA,92,SAL,2010,1,0,1,1
2,USA,92,SAL,2011,1,0,1,1
2,USA,92,SAL,2012,1,0,1,1
2,USA,93,NIC,1936,0,0,0,1
2,USA,93,NIC,1937,0,0,0,1
2,USA,93,NIC,1938,0,0,0,1
2,USA,93,NIC,1939,0,0,0,1
2,USA,93,NIC,1940,0,0,0,1
2,USA,93,NIC,1941,0,0,0,1
2,USA,93,NIC,1942,0,0,0,1
2,USA,93,NIC,1943,0,0,0,1
2,USA,93,NIC,1944,0,0,0,1
2,USA,93,NIC,1945,1,0,0,1
2,USA,93,NIC,1946,1,0,0,1
2,USA,93,NIC,1947,1,0,1,1
2,USA,93,NIC,1948,1,0,1,1
2,USA,93,NIC,1949,1,0,1,1
2,USA,93,NIC,1950,1,0,1,1
2,USA,93,NIC,1951,1,0,1,1
2,USA,93,NIC,1952,1,0,1,1
2,USA,93,NIC,1953,1,0,1,1
2,USA,93,NIC,1954,1,0,1,1
2,USA,93,NIC,1955,1,0,1,1
2,USA,93,NIC,1956,1,0,1,1
2,USA,93,NIC,1957,1,0,1,1
2,USA,93,NIC,1958,1,0,1,1
2,USA,93,NIC,1959,1,0,1,1
2,USA,93,NIC,1960,1,0,1,1
2,USA,93,NIC,1961,1,0,1,1
2,USA,93,NIC,1962,1,0,1,1
2,USA,93,NIC,1963,1,0,1,1
2,USA,93,NIC,1964,1,0,1,1
2,USA,93,NIC,1965,1,0,1,1
2,USA,93,NIC,1966,1,0,1,1
2,USA,93,NIC,1967,1,0,1,1
2,USA,93,NIC,1968,1,0,1,1
2,USA,93,NIC,1969,1,0,1,1
2,USA,93,NIC,1970,1,0,1,1
2,USA,93,NIC,1971,1,0,1,1
2,USA,93,NIC,1972,1,0,1,1
2,USA,93,NIC,1973,1,0,1,1
2,USA,93,NIC,1974,1,0,1,1
2,USA,93,NIC,1975,1,0,1,1
2,USA,93,NIC,1976,1,0,1,1
2,USA,93,NIC,1977,1,0,1,1
2,USA,93,NIC,1978,1,0,1,1
2,USA,93,NIC,1979,1,0,1,1
2,USA,93,NIC,1980,1,0,1,1
2,USA,93,NIC,1981,1,0,1,1
2,USA,93,NIC,1982,1,0,1,1
2,USA,93,NIC,1983,1,0,1,1
2,USA,93,NIC,1984,1,0,1,1
2,USA,93,NIC,1985,1,0,1,1
2,USA,93,NIC,1986,1,0,1,1
2,USA,93,NIC,1987,1,0,1,1
2,USA,93,NIC,1988,1,0,1,1
2,USA,93,NIC,1989,1,0,1,1
2,USA,93,NIC,1990,1,0,1,1
2,USA,93,NIC,1991,1,0,1,1
2,USA,93,NIC,1992,1,0,1,1
2,USA,93,NIC,1993,1,0,1,1
2,USA,93,NIC,1994,1,0,1,1
2,USA,93,NIC,1995,1,0,1,1
2,USA,93,NIC,1996,1,0,1,1
2,USA,93,NIC,1997,1,0,1,1
2,USA,93,NIC,1998,1,0,1,1
2,USA,93,NIC,1999,1,0,1,1
2,USA,93,NIC,2000,1,0,1,1
2,USA,93,NIC,2001,1,0,1,1
2,USA,93,NIC,2002,1,0,1,1
2,USA,93,NIC,2003,1,0,1,1
2,USA,93,NIC,2004,1,0,1,1
2,USA,93,NIC,2005,1,0,1,1
2,USA,93,NIC,2006,1,0,1,1
2,USA,93,NIC,2007,1,0,1,1
2,USA,93,NIC,2008,1,0,1,1
2,USA,93,NIC,2009,1,0,1,1
2,USA,93,NIC,2010,1,0,1,1
2,USA,93,NIC,2011,1,0,1,1
2,USA,93,NIC,2012,1,0,1,1
2,USA,94,COS,1936,0,0,0,1
2,USA,94,COS,1937,0,0,0,1
2,USA,94,COS,1938,0,0,0,1
2,USA,94,COS,1939,0,0,0,1
2,USA,94,COS,1940,0,0,0,1
2,USA,94,COS,1941,0,0,0,1
2,USA,94,COS,1942,0,0,0,1
2,USA,94,COS,1943,0,0,0,1
2,USA,94,COS,1944,0,0,0,1
2,USA,94,COS,1945,1,0,0,1
2,USA,94,COS,1946,1,0,0,1
2,USA,94,COS,1947,1,0,1,1
2,USA,94,COS,1948,1,0,1,1
2,USA,94,COS,1949,1,0,1,1
2,USA,94,COS,1950,1,0,1,1
2,USA,94,COS,1951,1,0,1,1
2,USA,94,COS,1952,1,0,1,1
2,USA,94,COS,1953,1,0,1,1
2,USA,94,COS,1954,1,0,1,1
2,USA,94,COS,1955,1,0,1,1
2,USA,94,COS,1956,1,0,1,1
2,USA,94,COS,1957,1,0,1,1
2,USA,94,COS,1958,1,0,1,1
2,USA,94,COS,1959,1,0,1,1
2,USA,94,COS,1960,1,0,1,1
2,USA,94,COS,1961,1,0,1,1
2,USA,94,COS,1962,1,0,1,1
2,USA,94,COS,1963,1,0,1,1
2,USA,94,COS,1964,1,0,1,1
2,USA,94,COS,1965,1,0,1,1
2,USA,94,COS,1966,1,0,1,1
2,USA,94,COS,1967,1,0,1,1
2,USA,94,COS,1968,1,0,1,1
2,USA,94,COS,1969,1,0,1,1
2,USA,94,COS,1970,1,0,1,1
2,USA,94,COS,1971,1,0,1,1
2,USA,94,COS,1972,1,0,1,1
2,USA,94,COS,1973,1,0,1,1
2,USA,94,COS,1974,1,0,1,1
2,USA,94,COS,1975,1,0,1,1
2,USA,94,COS,1976,1,0,1,1
2,USA,94,COS,1977,1,0,1,1
2,USA,94,COS,1978,1,0,1,1
2,USA,94,COS,1979,1,0,1,1
2,USA,94,COS,1980,1,0,1,1
2,USA,94,COS,1981,1,0,1,1
2,USA,94,COS,1982,1,0,1,1
2,USA,94,COS,1983,1,0,1,1
2,USA,94,COS,1984,1,0,1,1
2,USA,94,COS,1985,1,0,1,1
2,USA,94,COS,1986,1,0,1,1
2,USA,94,COS,1987,1,0,1,1
2,USA,94,COS,1988,1,0,1,1
2,USA,94,COS,1989,1,0,1,1
2,USA,94,COS,1990,1,0,1,1
2,USA,94,COS,1991,1,0,1,1
2,USA,94,COS,1992,1,0,1,1
2,USA,94,COS,1993,1,0,1,1
2,USA,94,COS,1994,1,0,1,1
2,USA,94,COS,1995,1,0,1,1
2,USA,94,COS,1996,1,0,1,1
2,USA,94,COS,1997,1,0,1,1
2,USA,94,COS,1998,1,0,1,1
2,USA,94,COS,1999,1,0,1,1
2,USA,94,COS,2000,1,0,1,1
2,USA,94,COS,2001,1,0,1,1
2,USA,94,COS,2002,1,0,1,1
2,USA,94,COS,2003,1,0,1,1
2,USA,94,COS,2004,1,0,1,1
2,USA,94,COS,2005,1,0,1,1
2,USA,94,COS,2006,1,0,1,1
2,USA,94,COS,2007,1,0,1,1
2,USA,94,COS,2008,1,0,1,1
2,USA,94,COS,2009,1,0,1,1
2,USA,94,COS,2010,1,0,1,1
2,USA,94,COS,2011,1,0,1,1
2,USA,94,COS,2012,1,0,1,1
2,USA,95,PAN,1936,0,0,0,1
2,USA,95,PAN,1937,0,0,0,1
2,USA,95,PAN,1938,0,0,0,1
2,USA,95,PAN,1939,0,0,0,1
2,USA,95,PAN,1940,0,0,0,1
2,USA,95,PAN,1941,0,0,0,1
2,USA,95,PAN,1942,0,0,0,1
2,USA,95,PAN,1943,0,0,0,1
2,USA,95,PAN,1944,0,0,0,1
2,USA,95,PAN,1945,1,0,0,1
2,USA,95,PAN,1946,1,0,0,1
2,USA,95,PAN,1947,1,0,1,1
2,USA,95,PAN,1948,1,0,1,1
2,USA,95,PAN,1949,1,0,1,1
2,USA,95,PAN,1950,1,0,1,1
2,USA,95,PAN,1951,1,0,1,1
2,USA,95,PAN,1952,1,0,1,1
2,USA,95,PAN,1953,1,0,1,1
2,USA,95,PAN,1954,1,0,1,1
2,USA,95,PAN,1955,1,0,1,1
2,USA,95,PAN,1956,1,0,1,1
2,USA,95,PAN,1957,1,0,1,1
2,USA,95,PAN,1958,1,0,1,1
2,USA,95,PAN,1959,1,0,1,1
2,USA,95,PAN,1960,1,0,1,1
2,USA,95,PAN,1961,1,0,1,1
2,USA,95,PAN,1962,1,0,1,1
2,USA,95,PAN,1963,1,0,1,1
2,USA,95,PAN,1964,1,0,1,1
2,USA,95,PAN,1965,1,0,1,1
2,USA,95,PAN,1966,1,0,1,1
2,USA,95,PAN,1967,1,0,1,1
2,USA,95,PAN,1968,1,0,1,1
2,USA,95,PAN,1969,1,0,1,1
2,USA,95,PAN,1970,1,0,1,1
2,USA,95,PAN,1971,1,0,1,1
2,USA,95,PAN,1972,1,0,1,1
2,USA,95,PAN,1973,1,0,1,1
2,USA,95,PAN,1974,1,0,1,1
2,USA,95,PAN,1975,1,0,1,1
2,USA,95,PAN,1976,1,0,1,1
2,USA,95,PAN,1977,1,0,1,1
2,USA,95,PAN,1978,1,0,1,1
2,USA,95,PAN,1979,1,0,1,1
2,USA,95,PAN,1980,1,0,1,1
2,USA,95,PAN,1981,1,0,1,1
2,USA,95,PAN,1982,1,0,1,1
2,USA,95,PAN,1983,1,0,1,1
2,USA,95,PAN,1984,1,0,1,1
2,USA,95,PAN,1985,1,0,1,1
2,USA,95,PAN,1986,1,0,1,1
2,USA,95,PAN,1987,1,0,1,1
2,USA,95,PAN,1988,1,0,1,1
2,USA,95,PAN,1989,1,0,1,1
2,USA,95,PAN,1990,1,0,1,1
2,USA,95,PAN,1991,1,0,1,1
2,USA,95,PAN,1992,1,0,1,1
2,USA,95,PAN,1993,1,0,1,1
2,USA,95,PAN,1994,1,0,1,1
2,USA,95,PAN,1995,1,0,1,1
2,USA,95,PAN,1996,1,0,1,1
2,USA,95,PAN,1997,1,0,1,1
2,USA,95,PAN,1998,1,0,1,1
2,USA,95,PAN,1999,1,0,1,1
2,USA,95,PAN,2000,1,0,1,1
2,USA,95,PAN,2001,1,0,1,1
2,USA,95,PAN,2002,1,0,1,1
2,USA,95,PAN,2003,1,0,1,1
2,USA,95,PAN,2004,1,0,1,1
2,USA,95,PAN,2005,1,0,1,1
2,USA,95,PAN,2006,1,0,1,1
2,USA,95,PAN,2007,1,0,1,1
2,USA,95,PAN,2008,1,0,1,1
2,USA,95,PAN,2009,1,0,1,1
2,USA,95,PAN,2010,1,0,1,1
2,USA,95,PAN,2011,1,0,1,1
2,USA,95,PAN,2012,1,0,1,1
2,USA,100,COL,1936,0,0,0,1
2,USA,100,COL,1937,0,0,0,1
2,USA,100,COL,1938,0,0,0,1
2,USA,100,COL,1939,0,0,0,1
2,USA,100,COL,1940,0,0,0,1
2,USA,100,COL,1941,0,0,0,1
2,USA,100,COL,1942,0,0,0,1
2,USA,100,COL,1943,0,0,0,1
2,USA,100,COL,1944,0,0,0,1
2,USA,100,COL,1945,1,0,0,1
2,USA,100,COL,1946,1,0,0,1
2,USA,100,COL,1947,1,0,1,1
2,USA,100,COL,1948,1,0,1,1
2,USA,100,COL,1949,1,0,1,1
2,USA,100,COL,1950,1,0,1,1
2,USA,100,COL,1951,1,0,1,1
2,USA,100,COL,1952,1,0,1,1
2,USA,100,COL,1953,1,0,1,1
2,USA,100,COL,1954,1,0,1,1
2,USA,100,COL,1955,1,0,1,1
2,USA,100,COL,1956,1,0,1,1
2,USA,100,COL,1957,1,0,1,1
2,USA,100,COL,1958,1,0,1,1
2,USA,100,COL,1959,1,0,1,1
2,USA,100,COL,1960,1,0,1,1
2,USA,100,COL,1961,1,0,1,1
2,USA,100,COL,1962,1,0,1,1
2,USA,100,COL,1963,1,0,1,1
2,USA,100,COL,1964,1,0,1,1
2,USA,100,COL,1965,1,0,1,1
2,USA,100,COL,1966,1,0,1,1
2,USA,100,COL,1967,1,0,1,1
2,USA,100,COL,1968,1,0,1,1
2,USA,100,COL,1969,1,0,1,1
2,USA,100,COL,1970,1,0,1,1
2,USA,100,COL,1971,1,0,1,1
2,USA,100,COL,1972,1,0,1,1
2,USA,100,COL,1973,1,0,1,1
2,USA,100,COL,1974,1,0,1,1
2,USA,100,COL,1975,1,0,1,1
2,USA,100,COL,1976,1,0,1,1
2,USA,100,COL,1977,1,0,1,1
2,USA,100,COL,1978,1,0,1,1
2,USA,100,COL,1979,1,0,1,1
2,USA,100,COL,1980,1,0,1,1
2,USA,100,COL,1981,1,0,1,1
2,USA,100,COL,1982,1,0,1,1
2,USA,100,COL,1983,1,0,1,1
2,USA,100,COL,1984,1,0,1,1
2,USA,100,COL,1985,1,0,1,1
2,USA,100,COL,1986,1,0,1,1
2,USA,100,COL,1987,1,0,1,1
2,USA,100,COL,1988,1,0,1,1
2,USA,100,COL,1989,1,0,1,1
2,USA,100,COL,1990,1,0,1,1
2,USA,100,COL,1991,1,0,1,1
2,USA,100,COL,1992,1,0,1,1
2,USA,100,COL,1993,1,0,1,1
2,USA,100,COL,1994,1,0,1,1
2,USA,100,COL,1995,1,0,1,1
2,USA,100,COL,1996,1,0,1,1
2,USA,100,COL,1997,1,0,1,1
2,USA,100,COL,1998,1,0,1,1
2,USA,100,COL,1999,1,0,1,1
2,USA,100,COL,2000,1,0,1,1
2,USA,100,COL,2001,1,0,1,1
2,USA,100,COL,2002,1,0,1,1
2,USA,100,COL,2003,1,0,1,1
2,USA,100,COL,2004,1,0,1,1
2,USA,100,COL,2005,1,0,1,1
2,USA,100,COL,2006,1,0,1,1
2,USA,100,COL,2007,1,0,1,1
2,USA,100,COL,2008,1,0,1,1
2,USA,100,COL,2009,1,0,1,1
2,USA,100,COL,2010,1,0,1,1
2,USA,100,COL,2011,1,0,1,1
2,USA,100,COL,2012,1,0,1,1
2,USA,101,VEN,1936,0,0,0,1
2,USA,101,VEN,1937,0,0,0,1
2,USA,101,VEN,1938,0,0,0,1
2,USA,101,VEN,1939,0,0,0,1
2,USA,101,VEN,1940,0,0,0,1
2,USA,101,VEN,1941,0,0,0,1
2,USA,101,VEN,1942,0,0,0,1
2,USA,101,VEN,1943,0,0,0,1
2,USA,101,VEN,1944,0,0,0,1
2,USA,101,VEN,1945,1,0,0,1
2,USA,101,VEN,1946,1,0,0,1
2,USA,101,VEN,1947,1,0,1,1
2,USA,101,VEN,1948,1,0,1,1
2,USA,101,VEN,1949,1,0,1,1
2,USA,101,VEN,1950,1,0,1,1
2,USA,101,VEN,1951,1,0,1,1
2,USA,101,VEN,1952,1,0,1,1
2,USA,101,VEN,1953,1,0,1,1
2,USA,101,VEN,1954,1,0,1,1
2,USA,101,VEN,1955,1,0,1,1
2,USA,101,VEN,1956,1,0,1,1
2,USA,101,VEN,1957,1,0,1,1
2,USA,101,VEN,1958,1,0,1,1
2,USA,101,VEN,1959,1,0,1,1
2,USA,101,VEN,1960,1,0,1,1
2,USA,101,VEN,1961,1,0,1,1
2,USA,101,VEN,1962,1,0,1,1
2,USA,101,VEN,1963,1,0,1,1
2,USA,101,VEN,1964,1,0,1,1
2,USA,101,VEN,1965,1,0,1,1
